Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
TP5,18,wifi-zone-ufam-1,-59,eduroam,-60,TPV,-62,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,dlink-9A00,-76,S80,-82,BRITO_AP,-83
TP5,19,TPV,-57,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-68,BRITO_AP,-82,EEGI_ADM,-83,S80,-83
TP5,20,TPV,-56,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,EEGI_ADM,-84,BRITO_AP,-85,IoT-zone-ufam,-87
TP5,21,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-71,CETELI_P&D,-71,EEGI_ADM,-83,BRITO_AP,-84,IoT-zone-ufam,-86
TP5,22,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,dlink-9A00,-66,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,EEGI_ADM,-82,BRITO_AP,-84
TP5,23,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-62,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,dlink-9A00,-82,S80,-82,EEGI_ADM,-83
TP5,24,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,BRITO_AP,-83,S80,-85,EEGI_ADM,-86
TP5,25,TPV,-57,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-70,VISITANTE_CETELI,-71,S80,-79,dlink-9A00,-80,EEGI_ADM,-84
TP5,26,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_P&D,-68,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-71,dlink-9A00,-79,EEGI_ADM,-84,lpmc_ft,-85
TP5,27,TPV,-56,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-74,BRITO_AP,-82,EEGI_ADM,-85
TP5,28,TPV,-60,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-71,dlink-9A00,-80,EEGI_ADM,-82,IoT-zone-ufam,-86
TP5,29,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-68,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_P&D,-71,dlink-9A00,-75,S80,-80,BRITO_AP,-82
TP5,30,wifi-zone-ufam-1,-61,TPV,-62,eduroam,-62,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,S80,-78,lpmc_ft,-80,BRITO_AP,-84
TP5,31,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-70,S80,-79,BRITO_AP,-84,dlink-9A00,-84
TP5,32,TPV,-57,wifi-zone-ufam-1,-60,eduroam,-61,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,lpmc_ft,-83,BRITO_AP,-84,dlink-9A00,-84
TP5,33,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,S80,-80,dlink-9A00,-83,BRITO_AP,-84
TP5,34,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-63,dlink-9A00,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,CETELI_WIFI,-71,S80,-80,BRITO_AP,-84
TP5,35,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-59,VISITANTE_CETELI,-66,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-69,CETELI_P&D,-70,S80,-79,BRITO_AP,-81,EEGI_ADM,-85
TP5,36,TPV,-57,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_P&D,-71,S80,-80,BRITO_AP,-83,EEGI_ADM,-84
TP5,37,TPV,-60,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-68,S80,-81,EEGI_ADM,-84,lpmc_ft,-86
TP5,38,TPV,-58,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_P&D,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,BRITO_AP,-86,lpmc_ft,-89,LAB_IND-4.0,-89
TP5,39,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,BRITO_AP,-83,EEGI_ADM,-84,lpmc_ft,-86
TP5,40,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-81,S80,-81,EEGI_ADM,-83
TP5,41,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,VISITANTE_CETELI,-68,CETELI_WIFI,-68,dlink-9A00,-73,EEGI_ADM,-84,BRITO_AP,-84
TP5,42,TPV,-56,eduroam,-57,wifi-zone-ufam-1,-57,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-80,BRITO_AP,-82,EEGI_ADM,-85
TP5,43,TPV,-57,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_P&D,-66,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,dlink-9A00,-77,S80,-80,BRITO_AP,-81
TP5,44,TPV,-58,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_P&D,-70,S80,-80,BRITO_AP,-83,lpmc_ft,-85
TP5,45,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_TREINAMENTOS,-67,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_WIFI,-69,dlink-9A00,-81,EEGI_ADM,-84,lpmc_ft,-85
TP5,46,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-61,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,lpmc_ft,-81,BRITO_AP,-83,EEGI_ADM,-84
TP5,47,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-62,VISITANTE_CETELI,-72,CETELI_TREINAMENTOS,-72,CETELI_WIFI,-72,CETELI_P&D,-72,EEGI_ADM,-85,BRITO_AP,-86,IoT-zone-ufam,-86
TP5,48,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-70,dlink-9A00,-73,S80,-80,BRITO_AP,-84
TP5,49,wifi-zone-ufam-1,-57,eduroam,-58,TPV,-60,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-71,CETELI_P&D,-71,dlink-9A00,-72,S80,-81,EEGI_ADM,-83
TP5,50,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-62,CETELI_P&D,-70,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-72,dlink-9A00,-78,S80,-82,BRITO_AP,-84
TP5,51,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_WIFI,-71,CETELI_P&D,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,dlink-9A00,-80,S80,-81,EEGI_ADM,-82,BRITO_AP,-86
TP5,52,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-63,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-72,VISITANTE_CETELI,-72,CETELI_P&D,-74,EEGI_ADM,-81,BRITO_AP,-83,S80,-83
TP5,53,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-74,S80,-80,EEGI_ADM,-82
TP5,54,TPV,-58,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,S80,-79,BRITO_AP,-83,EEGI_ADM,-83
TP5,55,TPV,-57,eduroam,-62,wifi-zone-ufam-1,-62,VISITANTE_CETELI,-69,CETELI_P&D,-70,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-72,S80,-81,dlink-9A00,-82,IoT-zone-ufam,-86
TP5,56,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-63,VISITANTE_CETELI,-71,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,S80,-81,BRITO_AP,-83,EEGI_ADM,-85
TP5,57,TPV,-57,wifi-zone-ufam-1,-59,eduroam,-60,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,S80,-77,lpmc_ft,-82,EEGI_ADM,-83
TP5,58,wifi-zone-ufam-1,-58,TPV,-59,eduroam,-59,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-71,dlink-9A00,-76,lpmc_ft,-82,EEGI_ADM,-86
TP5,59,TPV,-62,eduroam,-66,wifi-zone-ufam-1,-66,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,dlink-9A00,-75,S80,-79,EEGI_ADM,-81
TP5,60,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-61,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-77,S80,-80,BRITO_AP,-84
TP5,61,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,EEGI_ADM,-83,BRITO_AP,-84,S80,-84
TP5,62,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_WIFI,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,BRITO_AP,-80,EEGI_ADM,-84,lpmc_ft,-86
TP5,63,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,VISITANTE_CETELI,-70,CETELI_P&D,-70,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,S80,-79,EEGI_ADM,-82,BRITO_AP,-83
TP5,64,TPV,-60,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-68,CETELI_P&D,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-70,EEGI_ADM,-83,lpmc_ft,-83,BRITO_AP,-86
TP5,65,TPV,-57,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,S80,-78,dlink-9A00,-79,BRITO_AP,-83
TP5,66,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-63,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-70,dlink-9A00,-76,S80,-79,lpmc_ft,-83
TP5,67,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-64,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,S80,-78,EEGI_ADM,-85,lpmc_ft,-85
TP5,68,TPV,-59,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,S80,-80,BRITO_AP,-84,lpmc_ft,-84
TP5,69,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-63,CETELI_WIFI,-72,VISITANTE_CETELI,-72,CETELI_TREINAMENTOS,-72,dlink-9A00,-73,CETELI_P&D,-74,S80,-81,EEGI_ADM,-82
TP5,70,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-62,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-75,BRITO_AP,-86,EEGI_ADM,-86
TP5,71,TPV,-58,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,dlink-9A00,-77,BRITO_AP,-82,lpmc_ft,-84
TP5,72,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-81,BRITO_AP,-83,lpmc_ft,-84
TP5,73,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_P&D,-69,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-70,dlink-9A00,-74,S80,-82,BRITO_AP,-83
TP5,74,eduroam,-61,wifi-zone-ufam-1,-62,TPV,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,BRITO_AP,-82,lpmc_ft,-85,EEGI_ADM,-86
TP5,75,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-62,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,S80,-82,BRITO_AP,-83,lpmc_ft,-85
TP5,76,TPV,-62,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-76,S80,-82,EEGI_ADM,-83
TP5,77,wifi-zone-ufam-1,-60,eduroam,-60,TPV,-65,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-67,CETELI_P&D,-67,VISITANTE_CETELI,-69,BRITO_AP,-80,dlink-9A00,-82,S80,-82
TP5,78,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_P&D,-68,VISITANTE_CETELI,-68,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,S80,-80,EEGI_ADM,-83,lpmc_ft,-84
TP5,79,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-63,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-82,S80,-82,EEGI_ADM,-84
TP5,80,eduroam,-59,wifi-zone-ufam-1,-60,TPV,-65,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,S80,-82,BRITO_AP,-83,EEGI_ADM,-84
TP5,81,TPV,-57,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-73,VISITANTE_CETELI,-74,CETELI_TREINAMENTOS,-74,CETELI_P&D,-74,dlink-9A00,-78,BRITO_AP,-81,S80,-81
TP5,82,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-62,CETELI_P&D,-71,CETELI_WIFI,-73,VISITANTE_CETELI,-73,CETELI_TREINAMENTOS,-74,EEGI_ADM,-83,lpmc_ft,-83,S80,-83
TP5,83,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-63,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,S80,-80,BRITO_AP,-83,EEGI_ADM,-84
TP5,84,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-70,dlink-9A00,-71,BRITO_AP,-80,S80,-82
TP5,85,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,dlink-9A00,-78,EEGI_ADM,-82,lpmc_ft,-82
TP5,86,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-61,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-70,EEGI_ADM,-83,S80,-84,lpmc_ft,-85
TP5,87,TPV,-58,wifi-zone-ufam-1,-59,eduroam,-60,VISITANTE_CETELI,-67,CETELI_P&D,-67,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,S80,-79,lpmc_ft,-82,EEGI_ADM,-84
TP5,88,TPV,-58,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,S80,-79,EEGI_ADM,-85,dlink-9A00,-85
TP5,89,TPV,-57,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-70,VISITANTE_CETELI,-70,dlink-9A00,-72,BRITO_AP,-79,S80,-81
TP5,90,TPV,-61,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-72,EEGI_ADM,-82,BRITO_AP,-83,SISREI,-83
TP5,91,TPV,-58,eduroam,-62,wifi-zone-ufam-1,-63,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-80,BRITO_AP,-81,lpmc_ft,-82
TP5,92,TPV,-58,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-66,CETELI_P&D,-67,VISITANTE_CETELI,-67,S80,-82,EEGI_ADM,-84,BRITO_AP,-85
TP5,93,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_WIFI,-70,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,BRITO_AP,-83,EEGI_ADM,-83,lpmc_ft,-85
TP5,94,eduroam,-57,wifi-zone-ufam-1,-58,TPV,-62,VISITANTE_CETELI,-68,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-81,BRITO_AP,-82,EEGI_ADM,-87
TP5,95,TPV,-60,wifi-zone-ufam-1,-60,eduroam,-61,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,VISITANTE_CETELI,-72,CETELI_WIFI,-72,LAB_LME_2G,-83,S80,-83,EEGI_ADM,-84
TP5,96,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-77,S80,-81,EEGI_ADM,-82
TP5,97,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-64,VISITANTE_CETELI,-71,CETELI_P&D,-72,CETELI_WIFI,-73,CETELI_TREINAMENTOS,-74,S80,-82,BRITO_AP,-84,lpmc_ft,-86
TP5,98,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-61,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-72,CETELI_P&D,-72,dlink-9A00,-79,S80,-83,BRITO_AP,-85
TP5,99,wifi-zone-ufam-1,-57,eduroam,-57,TPV,-61,CETELI_P&D,-72,VISITANTE_CETELI,-73,CETELI_WIFI,-73,CETELI_TREINAMENTOS,-73,S80,-82,EEGI_ADM,-83,lpmc_ft,-87
TP5,100,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-65,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,CETELI_WIFI,-71,S80,-81,dlink-9A00,-82,lpmc_ft,-84
TP5,101,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-60,VISITANTE_CETELI,-72,CETELI_WIFI,-72,CETELI_TREINAMENTOS,-72,CETELI_P&D,-73,S80,-75,BRITO_AP,-84,EEGI_ADM,-85
TP5,102,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-67,CETELI_P&D,-68,dlink-9A00,-76,lpmc_ft,-81,S80,-81
TP5,103,wifi-zone-ufam-1,-56,eduroam,-57,TPV,-60,VISITANTE_CETELI,-63,CETELI_WIFI,-63,CETELI_P&D,-63,CETELI_TREINAMENTOS,-64,S80,-83,EEGI_ADM,-86,BRITO_AP,-88
TP5,104,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-59,VISITANTE_CETELI,-61,CETELI_WIFI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,dlink-9A00,-81,S80,-81,EEGI_ADM,-82
TP5,105,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,dlink-9A00,-81,EEGI_ADM,-82,S80,-82
TP5,106,TPV,-59,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_TREINAMENTOS,-72,CETELI_P&D,-72,CETELI_WIFI,-73,VISITANTE_CETELI,-73,S80,-82,EEGI_ADM,-83,lpmc_ft,-85
TP5,107,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_WIFI,-72,CETELI_TREINAMENTOS,-72,VISITANTE_CETELI,-73,CETELI_P&D,-73,S80,-81,EEGI_ADM,-83,BRITO_AP,-84
TP5,108,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-66,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,dlink-9A00,-81,S80,-81,BRITO_AP,-84
TP5,109,TPV,-52,eduroam,-65,wifi-zone-ufam-1,-65,VISITANTE_CETELI,-68,CETELI_WIFI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-70,dlink-9A00,-75,S80,-81,BRITO_AP,-86
TP5,110,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,dlink-9A00,-75,S80,-80,lpmc_ft,-85
TP5,111,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-65,VISITANTE_CETELI,-68,CETELI_P&D,-69,CETELI_TREINAMENTOS,-70,dlink-9A00,-82,S80,-82,EEGI_ADM,-87
TP5,112,TPV,-58,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,S80,-83,dlink-9A00,-86,lpmc_ft,-87
TP5,113,TPV,-56,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,CETELI_WIFI,-65,VISITANTE_CETELI,-65,dlink-9A00,-78,S80,-82,EEGI_ADM,-83
TP5,114,TPV,-57,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-80,EEGI_ADM,-81,S80,-82
TP5,115,TPV,-57,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,S80,-80,EEGI_ADM,-85,dlink-EAD4,-88
TP5,116,TPV,-58,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,dlink-9A00,-73,S80,-81,EEGI_ADM,-83
TP5,117,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,S80,-80,EEGI_ADM,-81,BRITO_AP,-91
TP5,118,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,VISITANTE_CETELI,-66,CETELI_P&D,-66,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,dlink-9A00,-76,EEGI_ADM,-81,S80,-81
TP5,119,TPV,-58,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-72,S80,-81,EEGI_ADM,-88
TP5,120,TPV,-57,eduroam,-60,wifi-zone-ufam-1,-61,CETELI_WIFI,-64,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,S80,-83,EEGI_ADM,-85,BRITO_AP,-88
